Country Name,Month,Source Name (URL,Total Administered Vaccines
Andorra,09/2023,https://data.who.int/dashboards/covid19/,10
Belarus,09/2023,https://data.who.int/dashboards/covid19/,34599
Central African Republic,09/2023,https://data.who.int/dashboards/covid19/,
Denmark,09/2023,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea,6624
Guinea,09/2023,https://data.who.int/dashboards/covid19/,
India,09/2023,https://dashboard.cowin.gov.in/,3982
Ireland,09/2023,https://covid19ireland-geohive.hub.arcgis.com/,942
Kyrgyzstan,09/2023,https://vc.emed.gov.kg/,18868
Malawi,09/2023,https://data.who.int/dashboards/covid19/,
Netherlands,09/2023,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea,859
Portugal,09/2023,https://www.ecdc.europa.eu/en/publications-data/data-covid-19-vaccination-eu-eea,67174
Russia,09/2023,https://gogov.ru/articles/covid-v-stats,
South Africa,09/2023,https://data.who.int/dashboards/covid19/,
Taiwan,09/2023,https://www.cdc.gov.tw/Category/Page/9jFXNbCe-sFK9EImRRi2Og,10647
Armenia,10/2023,https://data.who.int/dashboards/covid19/,0
Cameroon,10/2023,https://data.who.int/dashboards/covid19/,38266
Costa Rica,10/2023,https://data.who.int/dashboards/covid19/,
Djibouti,10/2023,https://data.who.int/dashboards/covid19/,
Guinea-Bissau,10/2023,https://data.who.int/dashboards/covid19/,
India,10/2023,https://dashboard.cowin.gov.in/,3188
Ireland,10/2023,https://covid19ireland-geohive.hub.arcgis.com/,6271
Jamaica,10/2023,https://vaccination.moh.gov.jm,122
South Sudan,10/2023,https://data.who.int/dashboards/covid19/,0
Croatia,11/2023,https://www.koronavirus.hr,4237
India,11/2023,https://dashboard.cowin.gov.in/,2690
Indonesia,11/2023,https://data.who.int/dashboards/covid19/,7388
Iran,11/2023,https://data.who.int/dashboards/covid19/,
Ireland,11/2023,https://covid19ireland-geohive.hub.arcgis.com/,4525
Italy,11/2023,https://raw.githubusercontent.com/italia/covid19-opendata-vaccini/master/dati/somministrazioni-vaccini-latest.csv,515
Kuwait,11/2023,https://data.who.int/dashboards/covid19/,68
Mauritania,11/2023,https://data.who.int/dashboards/covid19/,
Namibia,11/2023,https://data.who.int/dashboards/covid19/,116
Nepal,11/2023,https://data.who.int/dashboards/covid19/,19034
Nigeria,11/2023,https://data.who.int/dashboards/covid19/,
Pakistan,11/2023,https://data.who.int/dashboards/covid19/,72132
Poland,11/2023,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19,1674
Senegal,11/2023,https://data.who.int/dashboards/covid19/,2975
Timor,11/2023,https://data.who.int/dashboards/covid19/,3497
Togo,11/2023,https://data.who.int/dashboards/covid19/,
Uruguay,11/2023,https://monitor.uruguaysevacuna.gub.uy/,210
Afghanistan,12/2023,https://data.who.int/dashboards/covid19/,357819
Angola,12/2023,https://data.who.int/dashboards/covid19/,96208
Australia,12/2023,https://data.who.int/dashboards/covid19/,
Barbados,12/2023,https://data.who.int/dashboards/covid19/,
Botswana,12/2023,https://data.who.int/dashboards/covid19/,
Burundi,12/2023,https://data.who.int/dashboards/covid19/,714
Cambodia,12/2023,https://data.who.int/dashboards/covid19/,102916
Cayman Islands,12/2023,https://data.who.int/dashboards/covid19/,
Chad,12/2023,https://data.who.int/dashboards/covid19/,2882
Chile,12/2023,https://data.who.int/dashboards/covid19/,4862
Colombia,12/2023,https://data.who.int/dashboards/covid19/,
Dominican Republic,12/2023,https://vacunate.gob.do,12005
Haiti,12/2023,https://data.who.int/dashboards/covid19/,
India,12/2023,https://dashboard.cowin.gov.in/,1343
Ireland,12/2023,https://covid19ireland-geohive.hub.arcgis.com/,2149
Moldova,12/2023,https://data.who.int/dashboards/covid19/,
Peru,12/2023,https://www.datosabiertos.gob.pe/dataset/vacunacion,27924
Romania,12/2023,https://data.who.int/dashboards/covid19/,
Tajikistan,12/2023,https://data.who.int/dashboards/covid19/,
Ukraine,12/2023,https://data.who.int/dashboards/covid19/,
Uzbekistan,12/2023,https://data.who.int/dashboards/covid19/,
Yemen,12/2023,https://data.who.int/dashboards/covid19/,207
Argentina,01/2024,https://covidstats.com.ar/,260662
Finland,01/2024,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov,1455
India,01/2024,https://dashboard.cowin.gov.in/,6686
Ireland,01/2024,https://covid19ireland-geohive.hub.arcgis.com/,1381
Belgium,02/2024,https://epistat.wiv-isp.be/covid/,1079
India,02/2024,https://dashboard.cowin.gov.in/,19847
Ireland,02/2024,https://covid19ireland-geohive.hub.arcgis.com/,484
Sweden,02/2024,https://www.fohm.se/folkhalsorapportering-statistik/statistikdatabaser-och-visualisering/vaccinationsstatistik/statistik-for-vaccination-mot-covid-19/,15772
Aruba,03/2024,https://www.government.aw,
India,03/2024,https://dashboard.cowin.gov.in/,86946
Ireland,03/2024,https://covid19ireland-geohive.hub.arcgis.com/,149
Malta,03/2024,https://github.com/COVID19-Malta/COVID19-Cases,14
Cuba,04/2024,https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/,24282
India,04/2024,https://dashboard.cowin.gov.in/,715
Ireland,04/2024,https://covid19ireland-geohive.hub.arcgis.com/,582
India,05/2024,https://dashboard.cowin.gov.in/,618
Ireland,05/2024,https://covid19ireland-geohive.hub.arcgis.com/,482
Bulgaria,06/2024,https://coronavirus.bg/bg/statistika,66
Greece,06/2024,https://www.data.gov.gr/datasets/mdg_emvolio/,366
India,06/2024,https://dashboard.cowin.gov.in/,434
Bangladesh,07/2024,http://103.247.238.92/webportal/pages/covid19-vaccination-update.php,
Canada,07/2024,https://covid19tracker.ca/vaccinationtracker.html,26178
Czechia,07/2024,https://onemocneni-aktualne.mzcr.cz/covid-19,112
India,07/2024,https://dashboard.cowin.gov.in/,270
Estonia,08/2024,https://opendata.digilugu.ee,126
Hong Kong,08/2024,https://data.gov.hk/en-data/dataset/hk-dh-chpsebcddr-novel-infectious-agent,2450
India,08/2024,https://dashboard.cowin.gov.in/,97
Lithuania,08/2024,https://experience.arcgis.com/experience/cab84dcfe0464c2a8050a78f817924ca/page/page_3/,21
Malaysia,08/2024,https://github.com/MoH-Malaysia/covid19-public,158
New Zealand,08/2024,https://www.tewhatuora.govt.nz/our-health-system/data-and-statistics/covid-vaccine-data,15822
